book_id,user_id,rating,status_id
15,13776,5,246675545449582_518625921587875
15,13794,5,246675545449582_518231948293939
15,13991,5,246675545449582_518120884971712
15,14192,4,246675545449582_517844901665977
15,14546,5,246675545449582_517820408335093
15,14603,5,246675545449582_517818365001964
15,15604,3,246675545449582_517771661673301
15,16569,4,246675545449582_517753945008406
15,16913,5,246675545449582_517700661680401
15,17228,5,246675545449582_517360901714377
15,17434,4,246675545449582_517350538382080
15,17566,4,246675545449582_517212941729173
15,17984,4,246675545449582_517174011733066
15,18031,5,246675545449582_517170005066800
15,18361,5,246675545449582_516897441760723
15,18798,3,246675545449582_516868458430288
15,19724,5,246675545449582_516850131765454
15,19729,4,246675545449582_516838851766582
15,19942,4,246675545449582_516696885114112
15,21676,5,246675545449582_516017401848727
15,22164,4,246675545449582_515917991858668
15,22602,4,246675545449582_515913518525782
15,23303,4,246675545449582_515907811859686
15,23576,5,246675545449582_515902548526879
15,23612,5,246675545449582_515899105193890
15,24326,5,246675545449582_515133515270449
15,24499,3,246675545449582_515130688604065
15,25164,4,246675545449582_515022071948260
15,25182,3,246675545449582_514985835285217
15,25840,5,246675545449582_514570818660052
15,26629,4,246675545449582_514388198678314
15,27499,4,246675545449582_514388052011662
15,28767,3,246675545449582_514171958699938
15,30233,4,246675545449582_514027978714336
15,30313,4,246675545449582_513944378722696
15,30681,4,246675545449582_513122022138265
15,32338,4,246675545449582_512924972157970
15,32745,4,246675545449582_511575388959595
15,32748,4,246675545449582_510893949027739
15,32923,5,246675545449582_510441665739634
15,33065,5,246675545449582_510436272406840
15,33697,5,246675545449582_510429085740892
15,33716,4,246675545449582_510422482408219
15,36099,5,246675545449582_510351922415275
15,36695,4,246675545449582_510290132421454
15,37284,3,246675545449582_510253295758471
15,37834,5,246675545449582_509782435805557
15,38082,5,246675545449582_509191135864687
15,38475,4,246675545449582_509287189188415
15,42508,4,246675545449582_507438079373326
15,42810,3,246675545449582_507434789373655
15,43622,3,246675545449582_262548747195595
15,44397,5,246675545449582_506881819428952
15,45493,3,246675545449582_506336116150189
15,45554,5,246675545449582_505901636193637
15,47800,5,246675545449582_326883450762124
15,48440,4,246675545449582_505634369553697
15,48559,5,246675545449582_505897679527366
15,48687,5,246675545449582_505444629572671
15,49298,4,246675545449582_505425349574599
15,50096,5,246675545449582_505106179606516
15,50101,5,246675545449582_505042679612866
15,50104,5,246675545449582_504952289621905
15,50133,5,246675545449582_503899943060473
15,51460,5,246675545449582_502893459827788
15,51480,3,246675545449582_501679386615862
15,53292,5,246675545449582_500620956721705
16,1185,3,246675545449582_500604630056671
16,2487,5,246675545449582_499714960145638
16,2900,5,246675545449582_499533993497068
16,3087,2,246675545449582_499175843532883
16,3662,5,246675545449582_498728186910982
16,3922,5,246675545449582_498092446974556
16,5115,4,246675545449582_497635093686958
16,5461,4,246675545449582_497631290354005
16,5645,4,246675545449582_497616617022139
16,5885,5,246675545449582_497601300357004
16,6063,4,246675545449582_497766767007124
16,6342,4,246675545449582_497604463690021
16,6630,5,246675545449582_497271490389985
16,8370,5,246675545449582_497078920409242
16,8510,5,246675545449582_496736287110172
16,9806,5,246675545449582_496722337111567
16,10111,4,246675545449582_496603247123476
16,10402,3,246675545449582_496556370461497
16,10509,5,246675545449582_495442470572887
16,10610,3,246675545449582_494491187334682
16,10944,4,246675545449582_494158824034585
16,11272,3,246675545449582_493770897406711
16,11691,4,246675545449582_493758750741259
16,11692,4,246675545449582_493144214136046
16,11927,5,246675545449582_490809521036182
16,11945,5,246675545449582_490115617772239
16,11999,3,246675545449582_489776857806115
16,12471,4,246675545449582_489741697809631
16,12946,5,246675545449582_489741087809692
16,13407,5,246675545449582_489273294523138
16,13794,3,246675545449582_489628234487644
16,13991,3,246675545449582_489228597860941
16,14372,5,246675545449582_489232364527231
16,16913,1,246675545449582_488904294560038
16,17643,5,246675545449582_488858931231241
16,17663,4,246675545449582_488854307898370
16,18031,3,246675545449582_488371677946633
16,18361,3,246675545449582_488037321313402
16,18798,3,246675545449582_487951771321957
16,19526,5,246675545449582_487889951328139
16,19724,4,246675545449582_487881011329033
16,21217,5,246675545449582_487751731341961
16,21228,5,246675545449582_487297321387402
16,21487,4,246675545449582_486810401436094
16,21676,4,246675545449582_486799831437151
16,23576,4,246675545449582_486434424807025
16,23612,4,246675545449582_484017401715394
16,24143,4,246675545449582_484016841715450
16,24326,4,246675545449582_483771921739942
16,24499,3,246675545449582_483747651742369
16,24834,4,246675545449582_483628545087613
16,24845,5,246675545449582_482215198562281
16,25164,4,246675545449582_481676301949504
16,26579,4,246675545449582_481554365295031
16,27834,5,246675545449582_481286088655192
16,28158,4,246675545449582_481096075340860
16,28767,4,246675545449582_481092572007877
16,28824,4,246675545449582_480761058707695
16,29703,3,246675545449582_480759822041152
16,29951,2,246675545449582_480330365417431
16,30233,1,246675545449582_480280238755777
16,30313,5,246675545449582_480279698755831
16,32055,3,246675545449582_479297162187418
16,32305,1,246675545449582_479277102189424
16,32745,4,246675545449582_479242322192902
16,32748,3,246675545449582_478824605568007
16,32923,4,246675545449582_478492635601204
16,33065,4,246675545449582_478154878968313
16,33872,3,246675545449582_478008325649635
16,36099,5,246675545449582_477989712318163
16,37284,4,246675545449582_477645852352549
16,37834,5,246675545449582_477590495691418
16,38082,5,246675545449582_477479979035803
16,38798,3,246675545449582_477047772412357
16,42404,5,246675545449582_476669595783508
16,43622,2,246675545449582_476542612462873
16,43985,1,246675545449582_476490845801383
16,44397,5,246675545449582_476118502505284
16,45269,4,246675545449582_476044799179321
16,45554,4,246675545449582_475622475888220
16,46139,5,246675545449582_475608462556288
16,46482,5,246675545449582_475559385894529
16,46977,2,246675545449582_475120712605063
16,47476,2,246675545449582_475120589271742
16,47730,5,246675545449582_475096622607472
16,47800,4,246675545449582_475046882612446
16,48482,3,246675545449582_474605195989948
16,48687,5,246675545449582_473702626080205
16,49288,5,246675545449582_473215579462243
16,49289,5,246675545449582_472275246222943
16,49295,5,246675545449582_472108329572968
16,49297,5,246675545449582_471541059629695
16,50096,5,246675545449582_471374952979639
16,50101,5,246675545449582_471256142991520
16,50104,5,246675545449582_470648579718943
16,50133,5,246675545449582_470336643083470
16,51166,4,246675545449582_470305216419946
16,51460,4,246675545449582_470304766419991
16,51838,4,246675545449582_468712469912554
16,52036,2,246675545449582_467770633340071
17,314,4,246675545449582_467770470006754
17,439,5,246675545449582_466571653459969
17,1136,3,246675545449582_466571083460026
17,1169,3,246675545449582_466502583466876
17,1185,4,246675545449582_464387237011744
17,2077,5,246675545449582_464234927026975
17,2171,5,246675545449582_464230927027375
17,3114,5,246675545449582_464230550360746
17,3662,4,246675545449582_463942093722925
17,3922,5,246675545449582_463762433740891
17,5379,4,246675545449582_463760983741036
17,5885,5,246675545449582_463758310407970
17,6252,3,246675545449582_463755180408283
17,6630,5,246675545449582_463321620451639
17,7563,2,246675545449582_463308273786307
17,8454,4,246675545449582_463262267124241
17,9722,4,246675545449582_462914953825639
17,10140,4,246675545449582_462855770498224
17,10146,4,246675545449582_462854083831726
17,10246,4,246675545449582_462436713873463
17,10335,4,246675545449582_462299720553829
17,10610,5,246675545449582_462287690555032
17,10944,5,246675545449582_462272917223176
17,11239,4,246675545449582_461979717252496
17,11599,5,246675545449582_461655803951554
17,11691,4,246675545449582_460792934037841
17,11854,3,246675545449582_460744017376066
17,12471,4,246675545449582_460783677372100
17,12476,1,246675545449582_460369000746901
17,13274,5,246675545449582_459306454186489
17,13282,5,246675545449582_458090024308132
17,13360,4,246675545449582_458079664309168
17,13544,5,246675545449582_457990897651378
17,14222,3,246675545449582_457594634357671
17,14936,4,246675545449582_457488001035001
17,15494,4,246675545449582_457435924373542
17,16569,3,246675545449582_457144497736018
17,16913,4,246675545449582_457143067736161
17,17663,5,246675545449582_457041101079691
17,17984,4,246675545449582_456468247803643
17,18031,3,246675545449582_456406504476484
17,18313,5,246675545449582_456161344501000
17,18361,4,246675545449582_456091654507969
17,18798,3,246675545449582_456091954507939
17,19171,5,246675545449582_456091177841350
17,19724,5,246675545449582_456061624510972
17,19729,4,246675545449582_456029094514225
17,19984,5,246675545449582_456028977847570
17,20076,3,246675545449582_456028847847583
17,20848,4,246675545449582_456028807847587
17,21228,5,246675545449582_455957537854714
17,21713,4,246675545449582_455946887855779
17,22534,3,246675545449582_455640471219754
17,22602,4,246675545449582_455396421244159
17,23612,4,246675545449582_455013964615738
17,24499,4,246675545449582_454681854648949
17,24582,4,246675545449582_454082211375580
17,24845,5,246675545449582_452889074828227
17,25164,3,246675545449582_452512598199208
17,26053,4,246675545449582_452487458201722
17,26145,4,246675545449582_452487148201753
17,26629,4,246675545449582_452414778208990
17,26718,5,246675545449582_451909354926199
17,27612,5,246675545449582_451633114953823
17,28158,4,246675545449582_451492888301179
17,28824,3,246675545449582_451486641635137
17,29031,5,246675545449582_451427611641040
17,29689,3,246675545449582_451359164981218
17,30833,5,246675545449582_450982048352263
17,30944,5,246675545449582_450981168352351
17,31001,3,246675545449582_450959568354511
17,32592,4,246675545449582_450453125071822
17,32635,5,246675545449582_449875431796258
17,33065,4,246675545449582_449377235179411
17,33147,2,246675545449582_448915918558876
17,33697,4,246675545449582_448587565258378
17,33864,3,246675545449582_448454511938350
17,36099,5,246675545449582_448374321946369
17,37284,5,246675545449582_448351385281996
17,37834,5,246675545449582_448322075284927
17,40126,5,246675545449582_448565898593878
17,41074,3,246675545449582_447941375322997
17,41240,2,246675545449582_447937895323345
17,41318,4,246675545449582_447768268673641
17,43602,4,246675545449582_447762605340874
17,44397,5,246675545449582_447735918676876
17,45269,4,246675545449582_447407612043040
17,47476,3,246675545449582_447396465377488
17,47800,5,246675545449582_447394992044302
17,48297,2,246675545449582_447386408711827
17,48482,3,246675545449582_447348978715570
17,49298,3,246675545449582_447357005381434
17,50342,2,246675545449582_445404932243308
17,51065,4,246675545449582_445368245580310
17,51166,3,246675545449582_445286115588523
17,51460,3,246675545449582_445279565589178
17,51762,3,246675545449582_444890925628042
17,51838,5,246675545449582_444607575656377
17,52036,2,246675545449582_326883450762124
17,52583,5,246675545449582_444046869045781
18,439,4,246675545449582_443964925720642
18,588,5,246675545449582_443947925722342
18,1169,3,246675545449582_443531929097275
18,2077,3,246675545449582_443485719101896
18,2900,4,246675545449582_443354282448373
18,3022,4,246675545449582_443306959119772
18,3922,5,246675545449582_443085649141903
18,5436,5,246675545449582_442861975830937
18,6063,1,246675545449582_442487739201694
18,6634,3,246675545449582_442100929240375
18,8167,4,246675545449582_441137882670013
18,9011,4,246675545449582_440738716043263
18,9722,4,246675545449582_439854762798325
18,9731,4,246675545449582_438269296290205
18,9771,5,246675545449582_438211562962645
18,10111,5,246675545449582_438210746296060
18,10140,3,246675545449582_436545526462582
18,10246,3,246675545449582_436430926474042
18,10249,5,246675545449582_436014826515652
18,10288,5,246675545449582_435059343277867
18,10509,2,246675545449582_432342976882837
18,10751,5,246675545449582_430065613777240
18,10944,4,246675545449582_430047163779085
18,11285,4,246675545449582_430035993780202
18,11408,4,246675545449582_429976337119501
18,11599,5,246675545449582_429626700487798
18,11854,4,246675545449582_429624393821362
18,11868,5,246675545449582_429617423822059
18,11927,5,246675545449582_429608957156239
18,11999,3,246675545449582_429583263825475
18,12471,5,246675545449582_429579167159218
18,12476,5,246675545449582_429175427199592
18,12874,4,246675545449582_428895300560938
18,12946,4,246675545449582_428894927227642
18,13544,5,246675545449582_426566737460461
18,14546,5,246675545449582_425841060866362
18,14603,4,246675545449582_425066200943848
18,14936,4,246675545449582_423287564455045
18,15318,3,246675545449582_422327141217754
18,15604,3,246675545449582_415234865260315
18,15889,5,246675545449582_413211065462695
18,16569,4,246675545449582_412317378885397
18,16913,3,246675545449582_410774235706378
18,17566,4,246675545449582_410773599039775
18,17643,2,246675545449582_410470912403377
18,17984,5,246675545449582_410456689071466
18,18031,5,246675545449582_410336712416797
18,18100,5,246675545449582_410336362416832
18,18313,5,246675545449582_410472295736572
18,18361,4,246675545449582_409464505837351
18,19724,5,246675545449582_409453689171766
18,19729,4,246675545449582_409453189171816
18,19942,4,246675545449582_409453072505161
18,20076,3,246675545449582_407435112706957
18,21228,4,246675545449582_407499576033844
18,21676,5,246675545449582_407134436070358
18,21713,4,246675545449582_407026666081135
18,23612,5,246675545449582_407033382747130
18,24499,3,246675545449582_407032769413858
18,24845,5,246675545449582_407032466080555
18,25164,4,246675545449582_407028419414293
18,25278,4,246675545449582_404905112959957
18,26145,3,246675545449582_404902849626850
18,26629,4,246675545449582_404901416293660
18,26718,4,246675545449582_404262369690898
18,28158,5,246675545449582_404210066362795
18,30283,5,246675545449582_404204383030030
18,30313,5,246675545449582_403961159721019
18,30601,4,246675545449582_403882876395514
18,30944,4,246675545449582_403880559729079
18,31001,5,246675545449582_402393386544463
18,32055,4,246675545449582_398681160249019
18,32305,5,246675545449582_397770530340082
18,32592,4,246675545449582_397447920372343
18,32635,4,246675545449582_396415773808891
18,32918,5,246675545449582_395907003859768
18,33065,5,246675545449582_394898617293940
18,33697,4,246675545449582_394719633978505
18,33864,4,246675545449582_394720200645115
18,36099,5,246675545449582_394148307368971
18,37746,3,246675545449582_393147757469026
18,40126,5,246675545449582_392667654183703
18,41074,4,246675545449582_392626754187793
18,41318,5,246675545449582_391818580935277
18,45269,4,246675545449582_391774040939731
18,45554,4,246675545449582_391312510985884
18,46421,5,246675545449582_390906144359854
18,47476,3,246675545449582_390540577729744
18,47800,5,246675545449582_390466321070503
18,48482,4,246675545449582_388978664552602
18,48559,4,246675545449582_388975094552959
18,48687,1,246675545449582_388670317916770
18,49298,5,246675545449582_388191881297947
18,50342,5,246675545449582_388155421301593
18,51065,5,246675545449582_388155081301627
18,51460,4,246675545449582_388137751303360
18,51762,5,246675545449582_388127111304424
18,51838,5,246675545449582_388125094637959
18,52036,2,246675545449582_388154504635018
18,53292,5,246675545449582_387597528024049
19,588,4,246675545449582_387511218032680
19,951,5,246675545449582_387098628073939
19,1169,3,246675545449582_387003011416834
19,1185,3,246675545449582_386975451419590
19,3022,4,246675545449582_386500831467052
19,3739,5,246675545449582_386157028168099
19,3922,5,246675545449582_385151191602016
19,4536,4,246675545449582_385045451612590
19,5115,5,246675545449582_384686051648530
19,5436,5,246675545449582_384684284982040
19,5461,5,246675545449582_384124925037976
19,5885,4,246675545449582_384106061706529
19,6063,5,246675545449582_382260755224393
19,6342,5,246675545449582_382269478556854
19,6630,5,246675545449582_381881188595683
19,7001,4,246675545449582_381727081944427
19,8167,4,246675545449582_381228048660997
19,8484,5,246675545449582_381177715332697
19,9246,2,246675545449582_380791765371292
19,10140,3,246675545449582_380665438717258
19,10246,4,246675545449582_380665078717294
19,10249,4,246675545449582_379904062126729
19,10509,2,246675545449582_379903668793435
19,10610,3,246675545449582_379402805510188
19,10944,5,246675545449582_379402265510242
19,11285,2,246675545449582_379402118843590
19,11408,2,246675545449582_378453188938483
19,11445,5,246675545449582_376092745841194
19,11868,1,246675545449582_376001592516976
19,11927,5,246675545449582_375933195857149
19,12381,5,246675545449582_375932819190520
19,12946,5,246675545449582_375555932561542
19,13034,4,246675545449582_375549359228866
19,13282,1,246675545449582_375279295922539
19,13794,2,246675545449582_374479192669216
19,14248,4,246675545449582_374005726049896
19,14546,5,246675545449582_373545036095965
19,15604,3,246675545449582_372840622833073
19,16569,5,246675545449582_371373966313072
19,17643,5,246675545449582_370543616396107
19,18313,1,246675545449582_370537743063361
19,18361,5,246675545449582_369262543190881
19,18798,2,246675545449582_368014229982379
19,19526,5,246675545449582_367975403319595
19,20406,5,246675545449582_366016333515502
19,21217,4,246675545449582_365619913555144
19,21228,5,246675545449582_365614623555673
19,21487,5,246675545449582_365584533558682
19,22164,4,246675545449582_364521093665026
19,23576,2,246675545449582_364456233671512
19,24499,4,246675545449582_364088013708334
19,24834,5,246675545449582_363771257073343
19,25182,5,246675545449582_363708990412903
19,25278,5,246675545449582_363678543749281
19,26145,4,246675545449582_363666063750529
19,26629,4,246675545449582_363452363771899
19,27499,5,246675545449582_363426420441160
19,27934,5,246675545449582_363420353775100
19,28158,5,246675545449582_363452223771913
19,28767,2,246675545449582_362170417233427
19,29819,1,246675545449582_360433917407077
19,30794,4,246675545449582_357124181071384
19,30944,5,246675545449582_357124844404651
19,32055,3,246675545449582_357066397743829
19,32305,5,246675545449582_357030441080758
19,32635,3,246675545449582_356778084439327
19,32748,5,246675545449582_312276362222833
19,33697,5,246675545449582_298316176952185
19,34688,4,246675545449582_356325277817941
19,36099,5,246675545449582_356305991153203
19,36695,5,246675545449582_356273044489831
19,37284,4,246675545449582_356001314517004
19,37834,4,246675545449582_355961084521027
19,38082,5,246675545449582_355641404552995
19,38865,5,246675545449582_355495964567539
19,39423,4,246675545449582_355441314573004
19,42508,4,246675545449582_355303811253421
19,42810,5,246675545449582_355265731257229
19,43602,4,246675545449582_354830764634059
19,45269,4,246675545449582_354807811303021
19,45493,5,246675545449582_354529081330894
19,45554,3,246675545449582_354446298005839
19,46139,5,246675545449582_354431874673948
19,46421,5,246675545449582_353881771395625
19,48482,3,246675545449582_353647368085732
19,48559,3,246675545449582_353647271419075
19,49288,5,246675545449582_353057534811382
19,49289,5,246675545449582_352671068183362
19,49295,5,246675545449582_352656454851490
19,49297,5,246675545449582_352180214899114
19,49298,5,246675545449582_352160994901036
19,50096,5,246675545449582_350988715018264
19,50101,5,246675545449582_350986911685111
19,50102,5,246675545449582_350701935046942
19,50133,5,246675545449582_350593365057799
19,51166,4,246675545449582_350564155060720
19,51460,4,246675545449582_350525821731220
19,51838,4,246675545449582_350525658397903
19,52036,5,246675545449582_350121128438356
19,53292,5,246675545449582_349782088472260
20,314,4,246675545449582_348411165276019
20,439,5,246675545449582_347701718680297
20,588,3,246675545449582_346022885514847
20,1088,4,246675545449582_344590015658134
20,1169,2,246675545449582_344413109009158
20,1185,3,246675545449582_343763949074074
20,2077,4,246675545449582_343330172450785
20,2171,5,246675545449582_343215999128869
20,3114,4,246675545449582_342821229168346
20,3922,5,246675545449582_342638689186600
20,5379,4,246675545449582_342394742544328
20,5885,4,246675545449582_342314939218975
20,6252,3,246675545449582_342270612556741
20,6630,5,246675545449582_341967849253684
20,7563,2,246675545449582_341499822633820
20,8454,1,246675545449582_341401999310269
20,8669,4,246675545449582_341389432644859
20,9722,4,246675545449582_341386535978482
20,10246,4,246675545449582_340472796069856
20,10288,2,246675545449582_340422599408209
20,10335,4,246675545449582_340414542742348
20,10610,4,246675545449582_340392936077842
20,11239,4,246675545449582_340391262744676
20,11599,5,246675545449582_339573586159777
20,11691,3,246675545449582_339573129493156
20,11854,3,246675545449582_339155322868270
20,11927,4,246675545449582_338695832914219
20,11945,2,246675545449582_338693899581079
20,12471,3,246675545449582_338688032914999
20,12476,2,246675545449582_338684702915332
20,13282,5,246675545449582_338631739587295
20,13544,4,246675545449582_338197442964058
20,14222,3,246675545449582_338098859640583
20,14936,3,246675545449582_338097119640757
20,16377,5,246675545449582_337717546345381
20,16569,3,246675545449582_337710279679441
20,16913,4,246675545449582_337704143013388
20,17663,3,246675545449582_337699459680523
20,17984,3,246675545449582_337694506347685
20,18031,3,246675545449582_337224989727970
20,18313,5,246675545449582_337219779728491
20,18361,4,246675545449582_337206946396441
20,18798,3,246675545449582_336663423117460
20,19171,5,246675545449582_336663019784167
20,19724,5,246675545449582_336584753125327
20,19729,3,246675545449582_336537203130082
20,19984,5,246675545449582_336281293155673
20,20848,3,246675545449582_335122479938221
20,21228,5,246675545449582_334798143303988
20,21713,4,246675545449582_334796289970840
20,22534,3,246675545449582_334544416662694
20,23612,4,246675545449582_333812036735932
20,24499,3,246675545449582_333811806735955
20,24582,4,246675545449582_333453873438415
20,24845,3,246675545449582_333341150116354
20,25164,2,246675545449582_332918960158573
20,26145,3,246675545449582_332909223492880
20,26629,3,246675545449582_332883083495494
20,26718,5,246675545449582_332750103508792
20,27612,5,246675545449582_332358580214611
20,28158,4,246675545449582_332339183549884
20,28824,3,246675545449582_332333546883781
20,28831,5,246675545449582_332316610218808
20,29031,5,246675545449582_332277540222715
20,29689,3,246675545449582_332209926896143
20,30184,5,246675545449582_332199140230555
20,30833,5,246675545449582_329942500456219
20,30944,5,246675545449582_329942340456235
20,31001,2,246675545449582_329346933849109
20,32592,4,246675545449582_328173310633138
20,32635,5,246675545449582_328169720633497
20,32923,4,246675545449582_327960773987725
20,33065,4,246675545449582_325753610875108
20,33147,1,246675545449582_325749960875473
20,33697,4,246675545449582_325634947553641
20,33864,3,246675545449582_325628867554249
20,36099,5,246675545449582_325570584226744
20,36695,2,246675545449582_325279594255843
20,37284,5,246675545449582_325274214256381
20,37834,5,246675545449582_325266377590498
20,38475,4,246675545449582_325264297590706
20,41074,3,246675545449582_323955434388259
20,41240,2,246675545449582_323955301054939
20,41318,5,246675545449582_323935487723587
20,43602,3,246675545449582_323925117724624
20,44397,5,246675545449582_323859114397891
20,45269,4,246675545449582_323844094399393
20,47476,4,246675545449582_323729361077533
20,47730,5,246675545449582_323358047781331
20,47800,5,246675545449582_323351767781959
20,48297,2,246675545449582_323245541125915
20,48440,4,246675545449582_322734771176992
20,48482,3,246675545449582_322731091177360
20,48687,5,246675545449582_322730471177422
20,49298,3,246675545449582_321106211339848
20,50342,2,246675545449582_321040818013054
20,51065,4,246675545449582_318217248295411
20,51838,5,246675545449582_317980854985717
20,52036,2,246675545449582_317637438353392
20,52583,3,246675545449582_317636971686772
21,588,4,246675545449582_317488981701571
21,2077,3,246675545449582_317218695061933
21,2900,5,246675545449582_304742572976212
21,3022,4,246675545449582_316107661839703
21,3922,5,246675545449582_315868761863593
21,5436,5,246675545449582_314848305298972
21,7001,5,246675545449582_314589495324853
21,8167,4,246675545449582_314193818697754
21,9011,4,246675545449582_313915475392255
21,9731,4,246675545449582_313695562080913
21,9771,4,246675545449582_313410195442783
21,10111,4,246675545449582_313356332114836
21,10140,3,246675545449582_313080805475722
21,10249,5,246675545449582_312619058855230
21,10509,2,246675545449582_312558355527967
21,10751,5,246675545449582_312154615568341
21,10944,4,246675545449582_312244702225999
21,11285,4,246675545449582_312160808901055
21,11408,4,246675545449582_312153868901749
21,11599,5,246675545449582_312142282236241
21,11854,4,246675545449582_312142165569586
21,11868,5,246675545449582_312097692240700
21,11927,5,246675545449582_312085168908619
21,11999,3,246675545449582_311777885606014
21,12466,3,246675545449582_311715042278965
21,12471,5,246675545449582_311525595631243
21,12476,5,246675545449582_311502265633576
21,12874,4,246675545449582_311319315651871
21,12946,4,246675545449582_311271188990017
21,13282,5,246675545449582_310937889023347
21,13544,5,246675545449582_310890239028112
21,14222,3,246675545449582_310850815698721
21,14546,5,246675545449582_310494312401038
21,14936,4,246675545449582_310465509070585
21,15318,3,246675545449582_310184815765321
21,15604,4,246675545449582_310155729101563
21,15889,3,246675545449582_309265902523879
21,16377,5,246675545449582_309140549203081
21,16913,3,246675545449582_309138272536642
21,17566,4,246675545449582_308777915906011
21,17984,5,246675545449582_308278022622667
21,18031,5,246675545449582_306176106166192
21,18100,4,246675545449582_307867119330424
21,18313,5,246675545449582_307744392676030
21,18361,4,246675545449582_307405696043233
21,18798,4,246675545449582_307286656055137
21,19724,5,246675545449582_303160673134402
21,19729,4,246675545449582_302341609882975
21,19942,5,246675545449582_299212316862571
21,20076,4,246675545449582_290159194434550
21,21228,5,246675545449582_290154177768385
21,21676,5,246675545449582_286984161418720
21,21713,4,246675545449582_286961214754348
21,23612,5,246675545449582_286655274784942
21,24499,4,246675545449582_286654584785011
21,24582,5,246675545449582_286294564821013
21,24845,5,246675545449582_285996181517518
21,25164,3,246675545449582_285651371551999
21,26145,3,246675545449582_285649458218857
21,26629,4,246675545449582_285648778218925
21,26718,4,246675545449582_285647571552379
21,27934,2,246675545449582_285646988219104
21,28158,4,246675545449582_285643998219403
21,29703,4,246675545449582_285638998219903
21,29819,4,246675545449582_285619761555160
21,30283,5,246675545449582_285407361576400
21,30313,5,246675545449582_285311448252658
21,30601,4,246675545449582_285298934920576
21,30944,3,246675545449582_285278064922663
21,31001,5,246675545449582_284996154950854
21,32305,4,246675545449582_284967211620415
21,32592,4,246675545449582_284915708292232
21,32635,5,246675545449582_284698388313964
21,32918,5,246675545449582_284696978314105
21,33065,5,246675545449582_284673338316469
21,33147,5,246675545449582_284594641657672
21,33697,4,246675545449582_284342035016266
21,33864,4,246675545449582_284331615017308
21,36099,5,246675545449582_284212951695841
21,37690,4,246675545449582_284012865049183
21,37746,3,246675545449582_283955708388232
21,40126,5,246675545449582_283950638388739
21,40468,4,246675545449582_283846615065808
21,41074,4,246675545449582_283756338408169
21,41318,5,246675545449582_283542088429594
21,43602,3,246675545449582_283533801763756
21,45269,4,246675545449582_283502615100208
21,46977,2,246675545449582_283480405102429
21,47476,4,246675545449582_283267695123700
21,48297,4,246675545449582_282722211844915
21,48482,4,246675545449582_282451698538633
21,48559,4,246675545449582_282285831888553
21,48687,1,246675545449582_281826428601160
21,49298,5,246675545449582_281415801975556
21,50342,5,246675545449582_281078595342610
21,51065,5,246675545449582_281076235342846
21,51762,5,246675545449582_280792805371189
21,51838,4,246675545449582_280792038704599
21,52036,2,246675545449582_280791635371306
21,52583,5,246675545449582_280768225373647
22,314,3,246675545449582_280767622040374
22,439,3,246675545449582_280736092043527
22,588,3,246675545449582_280693432047793
22,2900,4,246675545449582_280458095404660
22,3087,4,246675545449582_280414358742367
22,3922,4,246675545449582_280404945409975
22,4536,5,246675545449582_280362398747563
22,5115,4,246675545449582_280329112084225
22,5272,5,246675545449582_279995755450894
22,5461,4,246675545449582_279751238808679
22,5885,4,246675545449582_279721955478274
22,6063,4,246675545449582_279637965486673
22,6342,4,246675545449582_279405852176551
22,6630,2,246675545449582_279365285513941
22,6698,2,246675545449582_279359715514498
22,7001,4,246675545449582_279354752181661
22,7563,3,246675545449582_279311388852664
22,8370,3,246675545449582_279270198856783
22,9246,4,246675545449582_279057442211392
22,9731,5,246675545449582_279026645547805
22,10111,1,246675545449582_279011958882607
22,10751,3,246675545449582_278994208884382
22,11239,3,246675545449582_278986572218479
22,11285,3,246675545449582_278670215583448
22,11445,4,246675545449582_278647422252394
22,11691,3,246675545449582_278583092258827
22,11692,4,246675545449582_278578708925932
22,11927,2,246675545449582_278571308926672
22,11945,4,246675545449582_278297142287422
22,12381,3,246675545449582_278288792288257
22,12874,5,246675545449582_278281158955687
22,12946,3,246675545449582_278267915623678
22,13282,3,246675545449582_278264192290717
22,13794,1,246675545449582_278262148957588
22,13991,5,246675545449582_277893028994500
22,14248,3,246675545449582_277891995661270
22,14546,5,246675545449582_277891108994692
22,14603,4,246675545449582_277874808996322
22,16377,5,246675545449582_277873088996494
22,16569,4,246675545449582_277868318996971
22,17566,4,246675545449582_277866735663796
22,17663,4,246675545449582_277789612338175
22,17984,4,246675545449582_277536519030151
22,18031,3,246675545449582_277256619058141
22,18313,4,246675545449582_277141749069628
22,18361,4,246675545449582_277141575736312
22,18798,3,246675545449582_277091339074669
22,19724,5,246675545449582_276845815765888
22,19729,4,246675545449582_276759712441165
22,19984,5,246675545449582_276759475774522
22,20076,3,246675545449582_276555725794897
22,20406,5,246675545449582_276173655833104
22,20467,3,246675545449582_276087579175045
22,20782,4,246675545449582_275813012535835
22,20848,4,246675545449582_275803235870146
22,21217,4,246675545449582_275802545870215
22,21228,4,246675545449582_275800719203731
22,22602,3,246675545449582_275798385870631
22,23303,2,246675545449582_275389539244849
22,23576,3,246675545449582_275381909245612
22,23612,1,246675545449582_275356929248110
22,24326,3,246675545449582_275153862601750
22,24834,5,246675545449582_274987499285053
22,24845,2,246675545449582_274760999307703
22,25164,4,246675545449582_274691799314623
22,25182,5,246675545449582_274685602648576
22,25840,5,246675545449582_274629355987534
22,26244,5,246675545449582_274592325991237
22,26629,4,246675545449582_274347526015717
